name,ticker,figi
АФК Система 001Р-30,ru000a108gn7,TCS00A108GN7
Норильский Никель БО-001Р выпуск 2,ru000a105a61,TCS00A105A61
Фордевинд 05,ru000a108ak6,BBG01MJ9V096
Практика ЛК 001P-02,ru000a1074n8,BBG01JZY2QL1
ПИК-Корпорация выпуск 2,ru000a1016z3,BBG00R4C0L75
Неолизинг выпуск 1,ru000a106py9,TCS00A106PY9
Ростелеком выпуск 2,ru000a0jxpn8,BBG00GH12JY2
Сибстекло БО-П03,ru000a105c93,TCS00A105C93
Кировский завод выпуск 2,ru000a102uz5,BBG00ZQT2640
Тинькофф Банк TCS-perp2,ru000a107746,TCS00A107746
Банк Открытие БО-П выпуск 6,ru000a101gr3,BBG00S6QMBP8
Хайтэк-Интеграция 1P-01,ru000a106151,TCS00A106151
ИКС 5 Финанс выпуск 12,ru000a101uq6,BBG00VWZ2229
ЕвроТранс БО-001P-02,ru000a105ts5,TCS00A105TS5
Газпромбанк выпуск 17,ru000a101z74,BBG00WFB0B30
АФК Система выпуск 7,ru000a0zyqy7,BBG00JX82779
РЕСО-Лизинг БО-П выпуск 11,ru000a103c53,BBG011PC1CT3
БЭЛТИ-ГРАНД БО-П06,ru000a1076a0,TCS00A1076A0
ФосАгро ЗО28-Д,ru000a106g56,TCS00A106G56
Republic of Turkey,try0228,BBG00JQ3B6W2
АВТОБАН-Финанс выпуск 4,ru000a106k35,TCS00A106K35
Сбербанк 002СУБ-03R,ru000a103q24,BBG012Q8FDW8
Газпром Капитал БО-001Р-08,ru000a105u00,TCS00A105U00
Азбука Вкуса выпуск 1,ru000a100he1,BBG00PM8S500
КОНТРОЛ лизинг выпуск 1,ru000a106t85,TCS00A106T85
Авто Финанс Банк БО-001Р-13,ru000a109ky4,TCS00A109KY4
Глобал Факторинг Нетворк Рус выпуск 3,ru000a106ls0,TCS00A106LS0
Нижегородская область выпуск 14,ru000a101665,BBG00R4D6C68
Борец Капитал 1P-01,ru000a105zx2,TCS00A105ZX2
ВТБ-Лизинг 001Р-МБ-01,ru000a108z93,TCS00A108Z93
Маныч-Агро,ru000a103k20,BBG012827T82
Газпром Капитал БО-001Р-06,ru000a106at1,TCS00A106AT1
СОПФ Инфраструктурные облигации 03,ru000a105b03,BBG01GM6M7R6
СУЭК-Финанс выпуск 5,ru000a101cq4,BBG00RLS6TT4
РУСАЛ выпуск 6,ru000a105112,TCS00A105112
Газпром капитал ЗО29-1-Д,ru000a105ku0,TCS00A105KU0
МФК ВЭББАНКИР 06,ru000a1082k7,BBG01M42Z636
МФК Быстроденьги 002P-01,ru000a105n25,TCS00A105N25
Эр-Телеком холдинг выпуск 6,ru000a1087a7,TCS00A1087A7
Газпром капитал ЗО28-1-Е,ru000a105by1,TCS00A105BY1
АФК Система выпуск 4,ru000a0jwyq5,BBG00F6NJY77
ОФЗ 26224,su26224rmfs4,BBG00K53FBX6
МигКредит 002MC-03,ru000a107kr2,BBG01L0MMM82
Сегежа CNY 3P-01R,ru000a105ew9,TCS00A105EW9
Почта России,ru000a104w33,TCS00A104W33
Автодор БО-3 выпуск 1,ru000a102h91,BBG00YJJPT66
Аэрофьюэлз 002Р-03,ru000a1090n4,TCS00A1090N4
Татнефтехим 001P выпуск 1,ru000a103ul3,BBG012Y8J8C8
Софтлайн выпуск 002Р-01,ru000a106a78,TCS00A106A78
Russia 2042,xs0767473852,TCS767473852
Гарант-Инвест 002Р-10,ru000a109791,TCS00A109791
Европлан выпуск 6,ru000a106f40,TCS00A106F40
Альфа-Банк 2Р-23,ru000a106aj2,TCS00A106AJ2
Группа Продовольствие 001P-02,ru000a105ep3,TCS00A105EP3
Мосрегионлифт БО-01,ru000a105ru5,TCS00A105RU5
Росагролизинг 002Р-03,ru000a109dt9,TCS00A109DT9
Ульяновская область выпуск 3,ru000a102cx8,BBG00Y90V3M0
РЖД 001P-32R,ru000a108z85,BBG01NSC3P39
АЛРОСА 001P-02,ru000a109sh2,TCS00A109SH2
Эталон выпуск 002Р-01,ru000a105vu7,TCS00A105VU7
Агро-Фрегат БО-01,ru000a108fg3,TCS00A108FG3
АПРИ Флай Плэнинг БО-2Р-02,ru000a106631,TCS00A106631
Альфа-Банк выпуск 21,ru000a0zybm4,BBG00HTLYK93
Газпром Капитал БО-002Р-11,ru000a107et1,BBG01KR1W3G3
Новые технологии,ru000a105dl4,TCS00A105DL4
ВЭБ.РФ ПБО-002Р-40,ru000a107x96,TCS00A107X96
Полюс ПБО-1,ru000a100xc2,BBG00QKHK9J0
Московская область,ru000a102cr0,BBG00Y77GTP4
АйДи Коллект 001P-02,ru000a109t74,TCS00A109T74
ВЭБ.РФ ПБО-002Р-39,ru000a107au7,BBG01KDRYK53
ГК ЕКС выпуск 1,ru000a104bu2,BBG0147HX1H8
ХК Финанс выпуск 8,ru000a104xu6,TCS00A104XU6
Ростелеком 001Р-11R,ru000a109js8,TCS00A109JS8
ГТЛК выпуск 3,ru000a0jxe06,BBG00FVSZBH9
Новосибирская область выпуск 22,ru000a1043e2,TCS00A1043E2
Sunlight выпуск 1,ru000a1074q1,TCS00A1074Q1
Инкаб выпуск 1,ru000a1049m2,TCS00A1049M2
БЭЛТИ-ГРАНД выпуск 4,ru000a103dy2,BBG011RXTDD0
ГТЛК ЗО25-Д,ru000a1078v2,TCS00A1078V2
ХК Новотранс 001P-05,ru000a107w06,TCS00A107W06
Почта России,ru000a1055y4,TCS00A1055Y4
Novabev Group,ru000a104y15,TCS00A104Y15
Мосрегионлифт БО-02,ru000a106dj6,TCS00A106DJ6
ЛСР выпуск 5,ru000a100zl8,BBG00QRKJF13
ОФЗ 29019,su29019rmfs5,BBG00Y04MGR7
МТС 1P-20,ru000a104su6,TCS00A104SU6
ОФЗ 26242,su26242rmfs6,BBG01DC7XWW9
Европлан  БО 07,ru000a0jwvl2,BBG00DY7RMW5
МегаФон БО-002P-06,ru000a1094e5,TCS00A1094E5
ЯТЭК 001Р-04,ru000a109nf7,TCS10A109NF7
Делимобиль оббП04,ru000a109tg2,TCS00A109TG2
Томск 34008,ru000a102lr1,BBG00YPZF2Y2
ГТЛК выпуск 7,ru000a0jw1p8,BBG00BRZQ4Y4
ГК Самолет выпуск 6,ru000a100qa0,BBG00Q58ZXF2
Черкизово выпуск БО-001Р-05,ru000a105c28,TCS00A105C28
"Агентство Судебного Взыскания, БО-01-001P",ru000a106rb3,TCS00A106RB3
Росэксимбанк 002Р-04,ru000a1077v4,TCS00A1077V4
Медси выпуск 001P-03,ru000a106k27,TCS00A106K27
Альфа-Банк 002Р-26,ru000a107th4,BBG01LMW5190
AzurDrive выпуск 1,ru000a106tj2,BBG01J7T8052
Автодор БО-5 выпуск 3,ru000a106r53,TCS00A106R53
Солид-Лизинг выпуск 1,ru000a104cf1,BBG0149GY1B3
РОЛЬФ 1Р03,ru000a109lc8,TCS00A109LC8
ОФЗ 29021,su29021rmfs1,TCS00A105B11
Мособлэнерго 001Р-01,ru000a1099e4,TCS00A1099E4
Магнит БО-004Р-06,ru000a1090k0,BBG01NXWKPD9
Камчатский край выпуск 1,ru000a0zzsw4,BBG00MJPCX54
ХКФ Банк Т1-01,ru000a107l82,TCS00A107L82
Лукойл ЗО-30,ru000a1059q2,TCS00A1059Q2
Практика ЛК 001P-03,ru000a108z77,TCS00A108Z77
Газпром Капитал ЗО27-1-Е,ru000a105rz4,TCS00A105RZ4
Сбербанк 2P-SBER44,ru000a1069p3,TCS00A1069P3
МГКЛ 001P-06,ru000a108zu2,TCS10A108ZU2
АБЗ-1 002Р-01,ru000a109pp1,TCS00A109PP1
Лизинг-Трейд 1P-07,ru000a105wz4,TCS00A105WZ4
МОЭК выпуск 3,ru000a101228,BBG00QXGFHS6
ВЭБ.РФ ПБО-001Р-23В,ru000a102k96,TCS00A102K96
ОФЗ 52004,su52004rmfs7,BBG012F0B291
ОФЗ 29023,su29023rmfs7,BBG01BX150V5
Аренза-Про 001P-01,ru000a105tr7,TCS10A105TR7
Совкомбанк 2В03,ru000a0zywz2,TCS10A0ZYWZ2
О'КЕЙ выпуск 3,ru000a1014b9,BBG000000006
Россети Ленэнерго 001P-01,ru000a107ec7,BBG01KP6T2B5
ПАО НК Роснефть 002P-04,ru000a0zyt40,BBG00K2JQWT1
РусГидро БО-П09,ru000a105sl2,TCS00A105SL2
СмартФакт БО-01-001P,ru000a106cm2,TCS00A106CM2
Асфальтобетонный завод № 1 выпуск 2,ru000a1046n6,TCS00A1046N6
РСХБ выпуск 4,ru000a103n84,BBG012G45RC0
Охта Групп БО-П03,ru000a1070a3,BBG01JQM21Z7
РСХБ 09Т1,ru000a0zz505,BBG00KSNVG40
ЯТЭК 001Р-03,ru000a1070l0,TCS00A1070L0
ГТЛК выпуск 16,ru000a101gd3,BBG00S1L7459
НКНХ 001P-03,ru000a109kw8,TCS00A109KW8
РЖД 001Р выпуск 14,ru000a1008d7,BBG00NTDT6H6
Альфа-Банк ЗО-500,ru000a108n55,TCS00A108N55
МКБ ЗО26-1,ru000a107r03,TCS10A107R03
АФК Система выпуск 24,ru000a105l27,TCS00A105L27
Оренбургская область выпуск 4,ru000a0zykh5,BBG00JG7XG76
ВТБ Б-1-343,ru000a106tm6,BBG01J5NY1Z3
Лизинг-Трейд 001P-11,ru000a107nj3,BBG01L708XH5
ДОМ.РФ ИА БО-001Р-18,ru000a104uv0,TCS00A104UV0
Сибнефтехимтрейд  выпуск 2,ru000a104dz7,BBG014KC7YW4
Башкирская содовая компания выпуск 3,ru000a106jz9,TCS00A106JZ9
Черкизово выпуск 4,ru000a102ld1,TCS00A102LD1
РЖД ЗО28-1-Р,ru000a1089x5,BBG01NBM5QZ6
О'КЕЙ выпуск 4,ru000a102bk7,TCS00A102BK7
Лайфстрим БО-П02,ru000a1068s9,TCS00A1068S9
ЕнисейАгроСоюз 001Р-01,ru000a107r29,TCS00A107R29
Промсвязьбанк обб3П09,ru000a109tj6,TCS00A109TJ6
Цифра брокер,ru000a1040e8,TCS00A1040E8
АФК Система выпуск 26,ru000a106z46,TCS00A106Z46
ИКС 5 ФИНАНС 002Р-02,ru000a105jp2,TCS00A105JP2
Глобал Факторинг Нетворк Рус,ru000a105jn7,TCS00A105JN7
ТМК 2027,xs2116222451,BBG00RMZ2CW4
Экспобанк 001P-02,ru000a109qn4,TCS10A109QN4
КАМАЗ выпуск 9,ru000a0zz885,BBG00L1HHZD4
Кеарли Групп 001P-01,ru000a108q78,TCS00A108Q78
ЭР-Телеком Холдинг,ru000a1058k7,TCS00A1058K7
Южуралзолото CNY выпуск 1,ru000a105gs2,TCS00A105GS2
МТС 001P-23,ru000a105na6,TCS00A105NA6
Роял Капитал выпуск 9,ru000a106jc8,BBG01HFSDQK9
ИКС 5 ФИНАНС 003P-05,ru000a108lu2,BBG01N7PDWY3
Брусника 001P-01,issuancebrus,ISSUANCEBRUS
Автодор БО-3 выпуск 3,ru000a105v82,TCS00A105V82
Роял Капитал,ru000a104uf3,TCS00A104UF3
НПФ МИКРАН выпуск 1,ru000a106f08,TCS00A106F08
Вымпелком 1Р-08,ru000a105x80,TCS00A105X80
Фордевинд 03,ru000a106q47,TCS00A106Q47
Энергоника 001Р-04,ru000a106r79,BBG01HZNHR95
Бизнес-Недвижимость выпуск 2,ru000a104by4,TCS00A104BY4
Брусника выпуск 2Р-1,ru000a1048a9,BBG0141LK3L0
Бизнес-Лэнд БО-01,ru000a108wj2,TCS00A108WJ2
Электрощит-Стройсистема выпуск 2,ru000a101ud4,TCS00A101UD4
МФК Лайм-Займ 1Р-02,ru000a106cj8,TCS00A106CJ8
ГК Самолет выпуск 13,ru000a107rz0,TCS00A107RZ0
Джи-групп 2Р-03,ru000a106z38,TCS00A106Z38
Нэппи Клаб БО-01,ru000a109kg1,TCS20A109KG1
МТС выпуск 10,ru000a100hu7,BBG00PN9H616
Хромос Инжиниринг БО-01,ru000a108405,BBG01M7R9XV7
Роснано выпуск 8,ru000a1008v9,BBG00NTXZ6S3
Газпром нефть 003P-03R,ru000a101gj0,BBG00S1GXC62
Агротек БО-03,ru000a106yl8,TCS00A106YL8
Первое коллекторское бюро 001Р выпуск 2,ru000a103rj3,BBG012Q8FLM1
Альфа Дон Транс выпуск 1,ru000a106y70,TCS00A106Y70
Казахстан выпуск 5,ru000a101rt6,BBG011MDB894
Газпром нефть 003P-07R,ru000a107605,BBG01K26G634
ОФЗ 26244,su26244rmfs2,TCS00A1074G2
Сэтл Групп 2Р-01,ru000a1053a9,TCS00A1053A9
Аренза-Про 001P-04,ru000a107st1,BBG01LKSXHZ6
The Arab Republic of Egypt,egpt0329,BBG00NDMW359
МФК ВЭББАНКИР выпуск 4,ru000a106y88,BBG01JJPZ6J9
Whoosh выпуск 1,ru000a104ws2,TCS00A104WS2
ГТЛК БО-08,ru000a0jwst1,BBG00DQFVRK3
ПР-Лизинг выпуск 2,ru000a106ep1,TCS00A106EP1
МФК ВЭББАНКИР 1P-02,ru000a105575,TCS00A105575
РСХБ БO-01 выпуск 2,ru000a105l01,TCS00A105L01
ВТБ СУБ выпуск 12,ru000a103sc6,BBG012TMDX43
Селигдар GOLD01,ru000a1062m5,TCS00A1062M5
Саратовская область выпуск 1,ru000a0zyg60,BBG00J8B8QK7
Трансмашхолдинг АО ПБО-07,ru000a106cu5,TCS00A106CU5
Металлоинвест БО выпуск 4,ru000a101ef3,BBG00RQ1DXY5
Газпромбанк 001Р-22Р,ru000a105gw4,TCS00A105GW4
Металлоинвест 001Р-08,ru000a108wy1,BBG01NNLN643
РЖД 001Р выпуск 1,ru000a0jxn05,BBG00GCRTCX7
РЕСО-Лизинг выпуск 6,ru000a1049y7,TCS00A1049Y7
МФК Саммит 1P-01,ru000a105uz8,TCS00A105UZ8
Банк ВТБ Б-1-356,ru000a1094r7,BBG01P2WCDN3
Уралкалий выпуск 6,ru000a101gz6,TCS00A101GZ6
Мани Капитал 001P-01,ru000a1074f4,TCS00A1074F4
Автодор БO-004P-04,ru000a106c92,TCS00A106C92
Центр-Резерв БО-01,ru000a104tg3,TCS00A104TG3
ТЕХНО Лизинг выпуск 4,ru000a1032x5,BBG0110WZC19
ГТЛК выпуск 4,ru000a0jxpg2,BBG00GGS6C84
Джой Мани 001P-02,ru000a108462,BBG01M7RGG82
ТД РКС-Сочи 002Р-03,ru000a106dv1,TCS00A106DV1
СибАвтоТранс выпуск 1,ru000a105sz2,TCS00A105SZ2
Группа Черкизово БО-001Р-07,ru000a1094f2,TCS00A1094F2
Республика Якутия,ru000a1033b9,BBG0113H9XT2
Элит Строй 1P-01,ru000a105yf2,TCS00A105YF2
Европлан 001Р-07,ru000a108y86,TCS00A108Y86
МФК Лайм-Займ 001Р-03,ru000a107795,TCS00A107795
Совкомбанк СЗО-01,ru000a107b84,TCS00A107B84
Сбер Банк 001P-SBER25,ru000a102yg7,BBG0104NZHS7
Восточная Стивидорная Компания выпуск 4,ru000a106p06,TCS00A106P06
Россельхозбанк БO-03-002P,ru000a107s10,BBG01LG4H9Z0
Альфа-Банк ЗО-350,ru000a108jq4,TCS00A108JQ4
Группа Черкизово,ru000a105m67,TCS00A105M67
Автобан-Финанс выпуск 3,ru000a103pc2,BBG012JC0J32
Хромос Инжиниринг БО-02,ru000a1094w7,TCS00A1094W7
ОФЗ 26234,su26234rmfs3,BBG00VCY76T1
АйДи Коллект выпуск 4,ru000a106xt3,TCS00A106XT3
ГМК Норильский никель БО-001Р-07,ru000a1083a6,BBG01M5K6R13
ЕвроСибЭнерго-Гидрогенерация PС-01,ru000a106797,TCS00A106797
ОФЗ 52003,su52003rmfs9,BBG00XD2M5S2
Т.Г. Шевченко выпуск 4,ru000a104zu1,TCS00A104ZU1
Казахстан выпуск 12,ru000a101s08,BBG011MDDKK2
Центр-Резерв БО-03,ru000a107p47,BBG01L7NP818
ТД РКС-Сочи 002Р-2,ru000a104ks7,BBG015KF6013
ПИР БО-01-001P,ru000a107wf2,BBG01LWVCW95
Полюс ЗО28-Д,ru000a108p79,BBG01N8LD6P8
Джи-групп 002Р-04,ru000a108tu5,TCS00A108TU5
Хайтэк-Интеграция,ru000a104tm1,TCS00A104TM1
Санкт-Петербург,ru000a102a15,BBG00Y1B3FH4
Автодор БО-2 выпуск 5,ru000a1017h9,BBG00R7TP2Y0
МФК Лайм-Займ выпуск 1,ru000a104ax8,BBG0147H0889
СибСульфур БО-01-001P,ru000a1098t4,TCS00A1098T4
Республика Башкортостан 34011,ru000a1026b3,BBG00XPQYQV3
Т.Г. Шевченко выпуск 2,ru000a101p92,BBG00V0WL952
ОФЗ 29015,su29015rmfs3,BBG00XK3QV47
Мани Капитал 001P-03,ru000a107wd7,BBG01LTWF5R3
ОФЗ 29007,su29007rmfs0,BBG007Z5DF79
ЗАС Корпсан БО-П01,ru000a107g22,BBG01KTV3B51
АФК Система выпуск 9,ru000a1005l6,BBG00NHLC0N5
Аквилон-Лизинг БО-03-001P,ru000a107m32,TCS00A107M32
Ника 001P-02,ru000a106u74,TCS70A106U74
Т1 001Р-01,ru000a1071r5,TCS00A1071R5
ТГК-14 выпуск 2,ru000a106mw0,TCS00A106MW0
Атомэнергопром,ru000a103at8,BBG011LQFJ07
Заслон выпуск 1,ru000a1064x8,TCS00A1064X8
Альфа-Банк 2Р-22,ru000a106268,BBG01G7MDJQ3
Россети 001P выпуск 10,ru000a1065a3,TCS00A1065A3
Новосибирскавтодор БО-01,ru000a108uj6,TCS00A108UJ6
ГТЛК 002Р-03,ru000a107tt9,TCS00A107TT9
ЭкономЛизинг 001Р-05,ru000a106r12,BBG01HX7J428
ДОМ.РФ ИА БО-001Р-07,ru000a103125,TCS00A103125
МТС выпуск 6,ru000a0zywy5,BBG00K64TZR2
Центр-Резерв БО-02,ru000a1056t2,TCS00A1056T2
Частная пивоварня Афанасий БО-01,ru000a107225,BBG01JZG9LW2
Казахстан выпуск 8,ru000a101rw0,BBG011MDBQV9
Норильский никель ЗО25-Д,ru000a107bl4,TCS00A107BL4
Фордевинд 01,ru000a105849,TCS00A105849
ГТЛК выпуск 6,ru000a0jvwj6,BBG00B8SX525
ТЕХНО Лизинг 001Р-06,ru000a107fn1,TCS00A107FN1
ГТЛК 001P-21,ru000a108de3,BBG01MQQSDY8
ПИК-Специализированный застройщик выпуск 4,ru000a0zz1m2,BBG00KJP9PN9
РСХБ выпуск БО-12-002Р,ru000a106fv6,TCS00A106FV6
Россети 001P выпуск 9,ru000a1065c9,TCS00A1065C9
Боржоми Финанс 001Р-02,ru000a107tb7,TCS00A107TB7
ДиректЛизинг БО 002Р-02,ru000a1078x8,TCS00A1078X8
ГазТрансСнаб 001Р-01,ru000a1075d6,BBG01K26P8Y6
Озон выпуск 1,ru000a1060x6,TCS00A1060X6
ТД РКС 002Р-04,ru000a108rk0,TCS00A108RK0
Ультра БО-01,ru000a106au9,TCS00A106AU9
КЛС-Трейд БО-02,ru000a105ql6,TCS00A105QL6
ОФЗ 29016,su29016rmfs1,BBG00XP7VH57
ЖКХ Якутии выпуск 1,ru000a100pb0,BBGYAKUTV001
Russia 2026,ru000a0jwha4,TCS10A0JWHA4
МФК Быстроденьги 002P-04,ru000a107gu4,BBG01KS0ZWZ6
Смартфакт БО-03-001P,ru000a108ln7,BBG01N745LM6
РУСАЛ БО-001Р-09,ru000a108vw7,TCS00A108VW7
Южуралзолото CNY выпуск 2,ru000a1061l9,TCS00A1061L9
ЕвроТранс 002Р-01,ru000a1082g5,TCS00A1082G5
Альфа-Банк выпуск 18,ru000a0jx5w4,BBG00FRWYRH1
РУСАЛ БО-001Р-07,ru000a1089k2,TCS00A1089K2
Ред Софт БО 002Р-04,ru000a106cr1,TCS00A106CR1
РУСАЛ AED выпуск 4,ru000a106v57,TCS00A106V57
Европлан 001Р-03,ru000a103kj8,TCS00A103KJ8
Европлан 001Р-04,ru000a103s14,TCS00A103S14
Россети Центр 001Р-03,ru000a107ag6,TCS00A107AG6
РЖД,ru000a104sy8,TCS00A104SY8
Глобал Факторинг Нетворк Рус БО-02-001P,ru000a1060u2,TCS00A1060U2
Элемент Лизинг 001P-07,ru000a1080n5,TCS00A1080N5
А Девелопмент,ru000a104fx7,BBG014VTFQJ8
Селлер БО-03,ru000a1083c2,BBG01M5K21D1
МФК Быстроденьги 2P-03,ru000a1070g0,TCS00A1070G0
Сэтл Групп выпуск 4,ru000a103wq8,TCS00A103WQ8
КОНТРОЛ лизинг 001P-02,ru000a1086n2,TCS00A1086N2
СФО ВТБ РКС-1 выпуск 1,ru000a1032p1,BBG011DV0155
Сэтл Групп 2Р-02,ru000a105x64,TCS00A105X64
Глоракс 1P-01,ru000a105xf4,TCS00A105XF4
Агротек БО-02,ru000a1065y3,TCS00A1065Y3
Газпром Нефть 003P-09R,ru000a107hh9,BBG01KT4VV56
СПМК БО-01,ru000a105bw5,TCS00A105BW5
Борец Капитал ЗО-2026,ru000a105gn3,TCS00A105GN3
МТС выпуск 21,ru000a104wj1,TCS00A104WJ1
Эталон-Финанс выпуск 3,ru000a103qh9,TCS00A103QH9
Айди Коллект выпуск 3,ru000a1065m8,TCS00A1065M8
Альфа-Банк ЗО-400,ru000a108bd9,TCS00A108BD9
РусГидро БО-П12,ru000a106zu6,TCS00A106ZU6
Биннофарм Групп выпуск 2,ru000a104z71,TCS00A104Z71
Газпром 2034,ru000a105a95,TCSS0A105A95
РСХБ 11В1,ru000a0zzy59,TCS00A0ZZY59
ПЗ Пушкинское 001Р-01,ru000a107761,TCS00A107761
Группа Позитив 001Р-01,ru000a109098,TCS10A109098
ГПБ (АО) БО-17,ru000a0zyee5,BBG00J3T6HB5
Омская область выпуск 4,ru000a102dr8,BBG00YC4R9B2
Альфа-Банк ЗО-02,ru000a107a69,BBG01KS6P459
ТД Синтеком,ru000a103g83,TCS10A103G83
Газпром капитал БО-001Р-05,ru000a106672,TCS00A106672
Магнит БО-004Р-01,ru000a105kq8,TCS00A105KQ8
ОФЗ 26207,su26207rmfs9,BBG002PD3452
О'КЕЙ выпуск 5,ru000a106ah6,RU000A106AH6
КАМАЗ БО-10,ru000a0zz877,BBG00L1HHXK1
ГТЛК выпуск 18,ru000a101sc0,BBG00VDF68J9
Интерлизинг выпуск 7,ru000a1077x0,TCS00A1077X0
Охта Групп выпуск 2,ru000a1040v2,TCS00A1040V2
ФосАгро БО-П01-CNY,ru000a1063z5,TCS00A1063Z5
Уральская Сталь БО-1Р-2,ru000a1066a1,TCS00A1066A1
ОФЗ 29006,su29006rmfs2,BBG007Z13SN3
Селлер выпуск 2,ru000a106x30,BBG01JFY08Z0
Лукойл ЗО-27,ru000a1059p4,TCS00A1059P4
Новотранс выпуск 4,ru000a106sp1,BBG01J3GKKC8
РУСАЛ БО-001Р-02,ru000a105pq7,TCS00A105PQ7
ОФЗ 26240,su26240rmfs0,BBG011MLGP84
Интерлизинг выпуск 6,ru000a106sf2,TCS00A106SF2
Роснефть 002P-08,ru000a100ky3,BBG00PT2Y9D7
МСБ-Лизинг 003Р-01,ru000a106d18,TCS00A106D18
Газпром нефть 003P-01R,ru000a101137,BBG00QV17ZZ2
РКК выпуск 2,ru000a105zw4,TCS00A105ZW4
Карачаево-Черкесская республика выпуск 1,ru000a0zyl22,BBG00JKX1H22
СибАвтоТранс 001Р-02,ru000a106cb5,TCS00A106CB5
Славнефть 002P-05,ru000a108zh9,TCS00A108ZH9
Сбербанк 002СУБ-02R,ru000a102hc1,BBG00Z0WNXM9
ГТЛК выпуск 10,ru000a0zz984,BBG00L42J441
МОЭСК 001P выпуск 2,ru000a101fy1,BBG00RVF4P66
ОФЗ 26228,su26228rmfs5,BBG00NZHWSQ8
ВТБ СУБ выпуск 5,ru000a1034p7,BBG01172JM41
Газпром нефть 003P-12R,ru000a108pz2,TCS10A108PZ2
Лукойл ЗО-26,ru000a1059n9,TCS00A1059N9
РКК выпуск 3,ru000a106gz5,TCS00A106GZ5
Мой самокат БО-01,ru000a107pe9,BBG01L9XJRL7
Новосибирская область,ru000a1011q3,BBG00QXSLFN2
Магнит БО-004Р-03,ru000a105tp1,TCS00A105TP1
РЕСО-Лизинг ООО БО-П-22,ru000a106dp3,TCS00A106DP3
Банк ВТБ СУБ-Т1-8,ru000a103s89,BBG012TYKR42
Байсэл 001P-01,ru000a1094u1,TCS00A1094U1
РЖД 1P-27R,ru000a106vv3,TCS00A106VV3
Банк ВТБ СУБ-Т2-1,ru000a102879,BBG00XV97H44
Банк ВТБ Б-1-357,ru000a1094v9,BBG01P2TKQW2
Кировский завод выпуск 1,ru000a101s99,BBG00VCVRQQ4
Делимобиль 1Р-02,ru000a106a86,TCS00A106A86
Сегежа 002P выпуск 5,ru000a1053p7,TCS00A1053P7
ПервКонтейнерТерминал оббП01,ru000a108ac3,TCS00A108AC3
Транс-Миссия БО-02,ru000a107fg5,TCS10A107FG5
СОПФ Инфраструктурные облигации 05,ru000a1068t7,TCS00A1068T7
ПЗ Пушкинское 001P-02,ru000a107lu4,TCS00A107LU4
Глобал Факторинг Нетворк Рус БО-05-001P,ru000a108vz0,BBG01NLJ9DS5
Республика Беларусь выпуск 7,ru000a100d89,BBG00TQHNK64
МегаФон БО-002Р-07,ru000a109sz4,TCS00A109SZ4
АФК Система выпуск 14,ru000a101xn7,BBG00WCMMJ92
Ритейл Бел Финанс 001P-01,ru000a101qf7,BBG00V92X4F6
Лизинг трейд выпуск 3,ru000a1034x1,BBG00A1034X1
"Агентство Судебного Взыскания, БО-02-001P",ru000a1089l0,TCS00A1089L0
МК Лизинг БО-01,ru000a107720,BBG01K4S4Z88
ЛК РОДЕЛЕН 001P-03,ru000a105m59,TCS00A105M59
Санкт-Петербург выпуск 1,ru000a0zyhx8,BBG00JCTFXS2
Авто Финанс Банк выпуск 10,ru000a105hn1,TCS00A105HN1
Нафтатранс Плюс выпуск 5,ru000a106y21,BBG01JJMP6T6
МФК Быстроденьги 2P-02,ru000a106b51,TCS00A106B51
Легенда 002P-03,ru000a108pc1,BBG01NBKSYH8
ТМК выпуск 7,ru000a0jxsf8,BBG00GTVSP62
МТС 002Р-04,ru000a1083u4,BBG01M7RCPW9
Вымпелком 001Р-06,ru000a105ty3,TCS00A105TY3
ВЭБ.РФ выпуск 4,ru000a106ll5,BBG01HQGYGR5
Ренессанс Кредит выпуск 4,ru000a102h83,BBG00YJKHN65
Талан-Финанс выпуск 3,ru000a1043b8,BBG013PS4RH1
Петроинжиниринг выпуск 1,ru000a103rl9,BBG012SMKJQ3
Росагролизинг 001P-05,ru000a108447,BBG01M7RFN97
Совкомбанк СЗО-04,ru000a107e99,TCS00A107E99
Реиннольц,ru000a105ls2,TCS00A105LS2
Пионер-Лизинг-БО-П02,ru000a1006c3,BBG00NLMHM55
Сибирский КХП 001P-02,ru000a107p62,BBG01L9X56G4
Новосибирская область 34024,ru000a1099s4,TCS00A1099S4
ОФЗ 52002,su52002rmfs1,BBG00KFLDC92
Завод КЭС выпуск 2,ru000a102ab8,TCS20A102AB8
МКБ ЗО-2021,ru000a108l24,BBG01N5Z11P4
Роял Капитал БО-П08,ru000a1056q8,TCS00A1056Q8
ППК РЭО выпуск 1,ru000a105rw1,TCS00A105RW1
РЖД 001Р-28R,ru000a106zl5,TCS00A106ZL5
ММЦБ выпуск 2,ru000a105054,TCS00A105054
ОФЗ 26226,su26226rmfs9,BBG00N8J90K7
ФосАгро ЗО25-Д,ru000a106g31,TCS00A106G31
ГТЛК 002Р-02,ru000a105kb0,TCS00A105KB0
Совкомбанк Лизинг выпуск 7,ru000a1099v8,TCS00A1099V8
Russia 2047,ru000a0jxu14,TCS20A0JXU14
Солид-Лизинг БО-02,ru000a107w71,TCS00A107W71
МФК Т-Финанс оббП01,ru000a109kt4,TCS70A109KT4
ГТЛК ЗО28-Д,ru000a107cx7,TCS00A107CX7
ВЭБ.РФ,ru000a104z48,TCS00A104Z48
